ring_id,accounts,transactions,density,average_connections,predicted_fraud_accounts,average_fraud_probability,maximum_fraud_probability,suspicion_score,risk_level
68873,3,2,0.6667,1.33,1,0.3739,0.5038,42.03,MEDIUM
83202,3,2,0.6667,1.33,1,0.374,0.5049,42.03,MEDIUM
85159,3,2,0.6667,1.33,1,0.3738,0.5013,42.02,MEDIUM
21229,3,2,0.6667,1.33,1,0.3738,0.5086,42.02,MEDIUM
86796,3,2,0.6667,1.33,1,0.3737,0.5071,42.02,MEDIUM
26995,3,2,0.6667,1.33,1,0.3738,0.5082,42.02,MEDIUM
42518,3,2,0.6667,1.33,1,0.3736,0.5002,42.01,MEDIUM
74013,3,2,0.6667,1.33,1,0.3733,0.5058,42.0,MEDIUM
78704,3,2,0.6667,1.33,1,0.3733,0.5117,42.0,MEDIUM
46627,3,2,0.6667,1.33,1,0.3731,0.5071,41.99,MEDIUM
56438,3,2,0.6667,1.33,1,0.3725,0.5067,41.96,MEDIUM
83370,3,2,0.6667,1.33,1,0.3726,0.5159,41.96,MEDIUM
85774,3,2,0.6667,1.33,1,0.372,0.51,41.93,MEDIUM
22846,3,2,0.6667,1.33,1,0.3717,0.5001,41.92,MEDIUM
20718,3,2,0.6667,1.33,1,0.3718,0.5083,41.92,MEDIUM
81194,3,2,0.6667,1.33,1,0.3717,0.5117,41.92,MEDIUM
67944,3,2,0.6667,1.33,1,0.3716,0.5063,41.91,MEDIUM
79400,3,2,0.6667,1.33,1,0.3713,0.5038,41.9,MEDIUM
77883,3,2,0.6667,1.33,1,0.3712,0.5139,41.89,MEDIUM
89676,3,2,0.6667,1.33,1,0.3709,0.5081,41.88,MEDIUM
69196,3,2,0.6667,1.33,1,0.371,0.5066,41.88,MEDIUM
71551,3,2,0.6667,1.33,1,0.3706,0.5096,41.86,MEDIUM
61323,3,2,0.6667,1.33,1,0.3705,0.5029,41.86,MEDIUM
90301,3,2,0.6667,1.33,1,0.3696,0.5078,41.81,MEDIUM
82372,3,2,0.6667,1.33,1,0.3691,0.505,41.79,MEDIUM
84500,3,2,0.6667,1.33,1,0.3689,0.5025,41.78,MEDIUM
51485,3,2,0.6667,1.33,1,0.3683,0.5019,41.75,MEDIUM
87409,3,2,0.6667,1.33,1,0.3676,0.501,41.71,MEDIUM
56897,3,2,0.6667,1.33,1,0.3669,0.5006,41.68,MEDIUM
78370,4,3,0.5,1.5,1,0.4512,0.8619,40.06,MEDIUM
26912,4,3,0.5,1.5,1,0.451,0.8705,40.05,MEDIUM
6741,6,5,0.3333,1.67,2,0.4607,0.9553,39.7,MEDIUM
79328,4,3,0.5,1.5,1,0.4421,0.8371,39.6,MEDIUM
66517,4,3,0.5,1.5,1,0.4397,0.829,39.49,MEDIUM
18968,4,3,0.5,1.5,1,0.4398,0.8219,39.49,MEDIUM
6585,6,5,0.3333,1.67,2,0.4552,0.9072,39.43,MEDIUM
76052,4,3,0.5,1.5,1,0.4384,0.8334,39.42,MEDIUM
20219,4,3,0.5,1.5,1,0.4381,0.8123,39.4,MEDIUM
37665,6,5,0.3333,1.67,2,0.4545,0.9038,39.39,MEDIUM
12608,4,3,0.5,1.5,1,0.4377,0.8205,39.38,MEDIUM
27290,4,3,0.5,1.5,1,0.4349,0.8069,39.24,MEDIUM
23051,4,3,0.5,1.5,1,0.4344,0.801,39.22,MEDIUM
1325,4,3,0.5,1.5,1,0.434,0.7978,39.2,MEDIUM
56909,4,3,0.5,1.5,1,0.4334,0.8134,39.17,MEDIUM
53534,4,3,0.5,1.5,1,0.4329,0.8063,39.15,MEDIUM
55781,4,3,0.5,1.5,1,0.4328,0.7941,39.14,MEDIUM
25799,4,3,0.5,1.5,1,0.4326,0.8001,39.13,MEDIUM
34510,4,3,0.5,1.5,1,0.4324,0.8044,39.12,MEDIUM
4379,6,5,0.3333,1.67,2,0.4491,0.8664,39.12,MEDIUM
60258,4,3,0.5,1.5,1,0.4316,0.8013,39.08,MEDIUM
8120,6,5,0.3333,1.67,2,0.4479,0.8761,39.06,MEDIUM
6916,4,3,0.5,1.5,1,0.4303,0.7927,39.02,MEDIUM
80501,4,3,0.5,1.5,1,0.4302,0.7923,39.01,MEDIUM
52664,6,5,0.3333,1.67,2,0.4467,0.8558,39.0,MEDIUM
51240,6,5,0.3333,1.67,2,0.4454,0.8618,38.94,MEDIUM
62230,4,3,0.5,1.5,1,0.4284,0.7803,38.92,MEDIUM
63577,4,3,0.5,1.5,1,0.4281,0.7919,38.9,MEDIUM
57611,4,3,0.5,1.5,1,0.4281,0.7801,38.9,MEDIUM
28390,6,5,0.3333,1.67,2,0.4445,0.8853,38.89,MEDIUM
3447,6,5,0.3333,1.67,2,0.4436,0.8458,38.85,MEDIUM
20098,6,5,0.3333,1.67,2,0.4436,0.8357,38.85,MEDIUM
1749,4,3,0.5,1.5,1,0.4269,0.7651,38.85,MEDIUM
80210,4,3,0.5,1.5,1,0.4265,0.7873,38.83,MEDIUM
42421,4,3,0.5,1.5,1,0.4265,0.784,38.82,MEDIUM
8129,4,3,0.5,1.5,1,0.4258,0.7761,38.79,MEDIUM
53595,4,3,0.5,1.5,1,0.4253,0.7867,38.77,MEDIUM
56189,4,3,0.5,1.5,1,0.425,0.7742,38.75,MEDIUM
36434,4,3,0.5,1.5,1,0.4249,0.7742,38.74,MEDIUM
86354,4,3,0.5,1.5,1,0.4244,0.7793,38.72,MEDIUM
29929,4,3,0.5,1.5,1,0.4241,0.7525,38.7,MEDIUM
37631,4,3,0.5,1.5,1,0.4231,0.7699,38.66,MEDIUM
21233,4,3,0.5,1.5,1,0.4221,0.7719,38.61,MEDIUM
18800,4,3,0.5,1.5,1,0.422,0.7529,38.6,MEDIUM
37835,4,3,0.5,1.5,1,0.422,0.756,38.6,MEDIUM
66212,4,3,0.5,1.5,1,0.4221,0.7593,38.6,MEDIUM
64956,4,3,0.5,1.5,1,0.4218,0.7534,38.59,MEDIUM
58629,4,3,0.5,1.5,1,0.4212,0.7585,38.56,MEDIUM
51244,4,3,0.5,1.5,1,0.421,0.7472,38.55,MEDIUM
79108,4,3,0.5,1.5,1,0.4204,0.7596,38.52,MEDIUM
76735,4,3,0.5,1.5,1,0.4204,0.761,38.52,MEDIUM
67121,4,3,0.5,1.5,1,0.4205,0.7673,38.52,MEDIUM
38283,4,3,0.5,1.5,1,0.4202,0.7638,38.51,MEDIUM
66161,4,3,0.5,1.5,1,0.4196,0.7532,38.48,MEDIUM
26666,4,3,0.5,1.5,1,0.4195,0.7459,38.47,MEDIUM
30651,4,3,0.5,1.5,1,0.4192,0.7412,38.46,MEDIUM
13503,4,3,0.5,1.5,1,0.4192,0.7541,38.46,MEDIUM
24219,4,3,0.5,1.5,1,0.419,0.742,38.45,MEDIUM
27854,4,3,0.5,1.5,1,0.4188,0.7485,38.44,MEDIUM
75347,4,3,0.5,1.5,1,0.4187,0.7465,38.43,MEDIUM
65009,4,3,0.5,1.5,1,0.4186,0.7586,38.43,MEDIUM
69509,4,3,0.5,1.5,1,0.4186,0.7484,38.43,MEDIUM
55931,4,3,0.5,1.5,1,0.4181,0.7502,38.4,MEDIUM
38986,4,3,0.5,1.5,1,0.4179,0.7416,38.39,MEDIUM
68256,4,3,0.5,1.5,1,0.4175,0.7367,38.38,MEDIUM
67779,4,3,0.5,1.5,1,0.4174,0.7445,38.37,MEDIUM
77462,4,3,0.5,1.5,1,0.4174,0.757,38.37,MEDIUM
84358,4,3,0.5,1.5,1,0.4174,0.7485,38.37,MEDIUM
11402,4,3,0.5,1.5,1,0.4174,0.7331,38.37,MEDIUM
51524,4,3,0.5,1.5,1,0.4174,0.7511,38.37,MEDIUM
20871,4,3,0.5,1.5,1,0.4172,0.7496,38.36,MEDIUM
69420,4,3,0.5,1.5,1,0.417,0.7401,38.35,MEDIUM
38395,4,3,0.5,1.5,1,0.4171,0.7295,38.35,MEDIUM
59825,4,3,0.5,1.5,1,0.4167,0.7544,38.34,MEDIUM
39629,4,3,0.5,1.5,1,0.4167,0.7322,38.34,MEDIUM
29727,4,3,0.5,1.5,1,0.4167,0.7369,38.34,MEDIUM
58105,4,3,0.5,1.5,1,0.4165,0.7411,38.33,MEDIUM
13978,4,3,0.5,1.5,1,0.4164,0.7266,38.32,MEDIUM
57818,4,3,0.5,1.5,1,0.4164,0.7376,38.32,MEDIUM
57803,4,3,0.5,1.5,1,0.4163,0.7379,38.32,MEDIUM
59584,4,3,0.5,1.5,1,0.4164,0.7484,38.32,MEDIUM
67276,4,3,0.5,1.5,1,0.416,0.7271,38.3,MEDIUM
66595,4,3,0.5,1.5,1,0.4159,0.7348,38.3,MEDIUM
4175,4,3,0.5,1.5,1,0.4159,0.7485,38.29,MEDIUM
72941,4,3,0.5,1.5,1,0.4156,0.7332,38.28,MEDIUM
60390,4,3,0.5,1.5,1,0.4156,0.7252,38.28,MEDIUM
66226,4,3,0.5,1.5,1,0.4153,0.7344,38.27,MEDIUM
12580,4,3,0.5,1.5,1,0.4154,0.7486,38.27,MEDIUM
78796,4,3,0.5,1.5,1,0.4155,0.7462,38.27,MEDIUM
31636,4,3,0.5,1.5,1,0.4152,0.7322,38.26,MEDIUM
76859,4,3,0.5,1.5,1,0.4151,0.7386,38.26,MEDIUM
48113,4,3,0.5,1.5,1,0.415,0.7323,38.25,MEDIUM
71224,4,3,0.5,1.5,1,0.4148,0.7464,38.24,MEDIUM
65467,4,3,0.5,1.5,1,0.4147,0.7451,38.24,MEDIUM
42418,4,3,0.5,1.5,1,0.4147,0.7319,38.24,MEDIUM
36129,4,3,0.5,1.5,1,0.4145,0.7214,38.22,MEDIUM
21129,4,3,0.5,1.5,1,0.4143,0.7424,38.22,MEDIUM
60819,4,3,0.5,1.5,1,0.4142,0.7152,38.21,MEDIUM
22357,4,3,0.5,1.5,1,0.414,0.7233,38.2,MEDIUM
50532,4,3,0.5,1.5,1,0.4139,0.7202,38.19,MEDIUM
56934,4,3,0.5,1.5,1,0.413,0.7298,38.15,MEDIUM
12145,4,3,0.5,1.5,1,0.4129,0.7213,38.15,MEDIUM
20048,4,3,0.5,1.5,1,0.4129,0.7199,38.15,MEDIUM
23589,4,3,0.5,1.5,1,0.413,0.7212,38.15,MEDIUM
56698,4,3,0.5,1.5,1,0.4127,0.7101,38.13,MEDIUM
75079,4,3,0.5,1.5,1,0.4123,0.7264,38.12,MEDIUM
81678,4,3,0.5,1.5,1,0.4123,0.7253,38.11,MEDIUM
39363,4,3,0.5,1.5,1,0.4119,0.7204,38.1,MEDIUM
86940,4,3,0.5,1.5,1,0.412,0.7272,38.1,MEDIUM
54360,4,3,0.5,1.5,1,0.4121,0.7264,38.1,MEDIUM
36224,4,3,0.5,1.5,1,0.4121,0.7155,38.1,MEDIUM
64063,4,3,0.5,1.5,1,0.4119,0.7159,38.1,MEDIUM
74035,4,3,0.5,1.5,1,0.4118,0.729,38.09,MEDIUM
48393,4,3,0.5,1.5,1,0.4118,0.71,38.09,MEDIUM
48215,4,3,0.5,1.5,1,0.4117,0.7069,38.09,MEDIUM
36443,4,3,0.5,1.5,1,0.4117,0.726,38.08,MEDIUM
53520,4,3,0.5,1.5,1,0.4114,0.7242,38.07,MEDIUM
48658,4,3,0.5,1.5,1,0.4112,0.717,38.06,MEDIUM
41898,4,3,0.5,1.5,1,0.4112,0.7194,38.06,MEDIUM
77412,4,3,0.5,1.5,1,0.411,0.7201,38.05,MEDIUM
57468,4,3,0.5,1.5,1,0.411,0.7206,38.05,MEDIUM
53126,4,3,0.5,1.5,1,0.4106,0.7347,38.03,MEDIUM
56896,4,3,0.5,1.5,1,0.4107,0.7177,38.03,MEDIUM
54202,4,3,0.5,1.5,1,0.4104,0.7083,38.02,MEDIUM
55729,4,3,0.5,1.5,1,0.4102,0.715,38.01,MEDIUM
53590,4,3,0.5,1.5,1,0.41,0.7213,38.0,MEDIUM
79111,4,3,0.5,1.5,1,0.41,0.7113,38.0,MEDIUM
37330,4,3,0.5,1.5,1,0.4099,0.7136,37.99,MEDIUM
33714,4,3,0.5,1.5,1,0.4098,0.7007,37.99,MEDIUM
18886,4,3,0.5,1.5,1,0.4098,0.7092,37.99,MEDIUM
38381,4,3,0.5,1.5,1,0.4095,0.7219,37.98,MEDIUM
58451,4,3,0.5,1.5,1,0.4092,0.7184,37.96,MEDIUM
58523,4,3,0.5,1.5,1,0.4092,0.7273,37.96,MEDIUM
86248,4,3,0.5,1.5,1,0.4086,0.703,37.93,MEDIUM
23720,4,3,0.5,1.5,1,0.4084,0.6936,37.92,MEDIUM
46881,4,3,0.5,1.5,1,0.4084,0.7007,37.92,MEDIUM
57940,4,3,0.5,1.5,1,0.4084,0.7061,37.92,MEDIUM
79275,4,3,0.5,1.5,1,0.4085,0.7092,37.92,MEDIUM
28313,4,3,0.5,1.5,1,0.4083,0.6899,37.91,MEDIUM
32663,4,3,0.5,1.5,1,0.4081,0.7046,37.91,MEDIUM
70407,4,3,0.5,1.5,1,0.4082,0.7076,37.91,MEDIUM
84584,4,3,0.5,1.5,1,0.4081,0.7158,37.91,MEDIUM
60022,4,3,0.5,1.5,1,0.4082,0.7018,37.91,MEDIUM
81497,4,3,0.5,1.5,1,0.408,0.7201,37.9,MEDIUM
70418,4,3,0.5,1.5,1,0.4078,0.7132,37.89,MEDIUM
74432,4,3,0.5,1.5,1,0.4075,0.7047,37.88,MEDIUM
65449,4,3,0.5,1.5,1,0.4075,0.7031,37.87,MEDIUM
36492,4,3,0.5,1.5,1,0.4075,0.6972,37.87,MEDIUM
55178,4,3,0.5,1.5,1,0.4073,0.6966,37.86,MEDIUM
25848,4,3,0.5,1.5,1,0.407,0.6965,37.85,MEDIUM
62218,4,3,0.5,1.5,1,0.4069,0.7057,37.85,MEDIUM
82701,4,3,0.5,1.5,1,0.4071,0.7007,37.85,MEDIUM
69285,4,3,0.5,1.5,1,0.407,0.7038,37.85,MEDIUM
63788,4,3,0.5,1.5,1,0.4068,0.706,37.84,MEDIUM
58169,4,3,0.5,1.5,1,0.4067,0.706,37.84,MEDIUM
78546,4,3,0.5,1.5,1,0.4067,0.7098,37.83,MEDIUM
72946,4,3,0.5,1.5,1,0.4066,0.6942,37.83,MEDIUM
58537,4,3,0.5,1.5,1,0.4065,0.7012,37.83,MEDIUM
32036,4,3,0.5,1.5,1,0.4062,0.6988,37.81,MEDIUM
58165,4,3,0.5,1.5,1,0.4062,0.6929,37.81,MEDIUM
83642,4,3,0.5,1.5,1,0.4062,0.6933,37.81,MEDIUM
44180,4,3,0.5,1.5,1,0.4061,0.6911,37.8,MEDIUM
71683,4,3,0.5,1.5,1,0.4058,0.7076,37.79,MEDIUM
70940,4,3,0.5,1.5,1,0.4058,0.688,37.79,MEDIUM
77641,4,3,0.5,1.5,1,0.4059,0.7086,37.79,MEDIUM
64400,4,3,0.5,1.5,1,0.4059,0.699,37.79,MEDIUM
72506,4,3,0.5,1.5,1,0.4057,0.6948,37.78,MEDIUM
54772,4,3,0.5,1.5,1,0.4054,0.7013,37.77,MEDIUM
65477,4,3,0.5,1.5,1,0.4054,0.7114,37.77,MEDIUM
64516,4,3,0.5,1.5,1,0.4055,0.6925,37.77,MEDIUM
36594,4,3,0.5,1.5,1,0.4054,0.7004,37.77,MEDIUM
85909,4,3,0.5,1.5,1,0.4052,0.7012,37.76,MEDIUM
50000,4,3,0.5,1.5,1,0.4052,0.686,37.76,MEDIUM
893,4,3,0.5,1.5,1,0.4049,0.6902,37.74,MEDIUM
24011,4,3,0.5,1.5,1,0.4049,0.6776,37.74,MEDIUM
40674,4,3,0.5,1.5,1,0.4048,0.6981,37.74,MEDIUM
63773,4,3,0.5,1.5,1,0.4045,0.7035,37.73,MEDIUM
64842,4,3,0.5,1.5,1,0.4046,0.7071,37.73,MEDIUM
56517,4,3,0.5,1.5,1,0.4047,0.6914,37.73,MEDIUM
75350,4,3,0.5,1.5,1,0.4044,0.6923,37.72,MEDIUM
69944,4,3,0.5,1.5,1,0.4041,0.6901,37.71,MEDIUM
35923,4,3,0.5,1.5,1,0.4039,0.6907,37.7,MEDIUM
68620,4,3,0.5,1.5,1,0.4039,0.7057,37.7,MEDIUM
73437,4,3,0.5,1.5,1,0.4039,0.69,37.7,MEDIUM
56251,4,3,0.5,1.5,1,0.404,0.689,37.7,MEDIUM
78772,4,3,0.5,1.5,1,0.4036,0.6805,37.68,MEDIUM
49095,4,3,0.5,1.5,1,0.4036,0.6808,37.68,MEDIUM
11763,4,3,0.5,1.5,1,0.4035,0.6825,37.68,MEDIUM
71119,4,3,0.5,1.5,1,0.4036,0.6881,37.68,MEDIUM
19067,4,3,0.5,1.5,1,0.4037,0.6902,37.68,MEDIUM
68376,4,3,0.5,1.5,1,0.4032,0.6961,37.66,MEDIUM
48307,4,3,0.5,1.5,1,0.4031,0.7053,37.66,MEDIUM
63932,4,3,0.5,1.5,1,0.4033,0.6902,37.66,MEDIUM
57269,4,3,0.5,1.5,1,0.4033,0.6891,37.66,MEDIUM
83192,4,3,0.5,1.5,1,0.4029,0.6902,37.65,MEDIUM
65721,4,3,0.5,1.5,1,0.4031,0.701,37.65,MEDIUM
58810,4,3,0.5,1.5,1,0.4028,0.6859,37.64,MEDIUM
69948,4,3,0.5,1.5,1,0.4028,0.7027,37.64,MEDIUM
77551,4,3,0.5,1.5,1,0.4027,0.6929,37.64,MEDIUM
87906,4,3,0.5,1.5,1,0.4025,0.6995,37.63,MEDIUM
50522,4,3,0.5,1.5,1,0.4026,0.6871,37.63,MEDIUM
47378,4,3,0.5,1.5,1,0.4026,0.6679,37.63,MEDIUM
66293,4,3,0.5,1.5,1,0.4025,0.6996,37.63,MEDIUM
81997,4,3,0.5,1.5,1,0.4024,0.6974,37.62,MEDIUM
42851,4,3,0.5,1.5,1,0.4025,0.6872,37.62,MEDIUM
54043,4,3,0.5,1.5,1,0.4022,0.7024,37.61,MEDIUM
71667,4,3,0.5,1.5,1,0.4022,0.694,37.61,MEDIUM
50999,4,3,0.5,1.5,1,0.4021,0.6814,37.61,MEDIUM
69507,4,3,0.5,1.5,1,0.402,0.6888,37.6,MEDIUM
63496,4,3,0.5,1.5,1,0.402,0.6811,37.6,MEDIUM
14262,4,3,0.5,1.5,1,0.4021,0.6955,37.6,MEDIUM
76013,4,3,0.5,1.5,1,0.402,0.6852,37.6,MEDIUM
49497,4,3,0.5,1.5,1,0.4017,0.6793,37.59,MEDIUM
33524,4,3,0.5,1.5,1,0.4017,0.681,37.59,MEDIUM
66608,4,3,0.5,1.5,1,0.4016,0.6837,37.58,MEDIUM
14816,4,3,0.5,1.5,1,0.4016,0.6682,37.58,MEDIUM
71956,4,3,0.5,1.5,1,0.4016,0.676,37.58,MEDIUM
47723,4,3,0.5,1.5,1,0.4017,0.6906,37.58,MEDIUM
70860,4,3,0.5,1.5,1,0.4013,0.6725,37.57,MEDIUM
59313,4,3,0.5,1.5,1,0.4014,0.6795,37.57,MEDIUM
40007,4,3,0.5,1.5,1,0.4014,0.6785,37.57,MEDIUM
74814,4,3,0.5,1.5,1,0.4011,0.683,37.56,MEDIUM
67553,4,3,0.5,1.5,1,0.4012,0.6822,37.56,MEDIUM
79086,4,3,0.5,1.5,1,0.401,0.6922,37.55,MEDIUM
20343,4,3,0.5,1.5,1,0.4009,0.673,37.55,MEDIUM
39370,4,3,0.5,1.5,1,0.4008,0.6958,37.54,MEDIUM
68266,4,3,0.5,1.5,1,0.4009,0.6929,37.54,MEDIUM
66692,4,3,0.5,1.5,1,0.4008,0.6945,37.54,MEDIUM
21212,4,3,0.5,1.5,1,0.4006,0.6778,37.53,MEDIUM
19373,4,3,0.5,1.5,1,0.4003,0.6751,37.52,MEDIUM
26129,4,3,0.5,1.5,1,0.4004,0.6718,37.52,MEDIUM
68876,4,3,0.5,1.5,1,0.4001,0.6721,37.51,MEDIUM
63168,4,3,0.5,1.5,1,0.4002,0.6896,37.51,MEDIUM
50181,4,3,0.5,1.5,1,0.3998,0.6744,37.49,MEDIUM
79157,4,3,0.5,1.5,1,0.3998,0.6834,37.49,MEDIUM
73713,4,3,0.5,1.5,1,0.3996,0.6694,37.48,MEDIUM
72507,4,3,0.5,1.5,1,0.3995,0.6777,37.47,MEDIUM
32661,4,3,0.5,1.5,1,0.3994,0.6732,37.47,MEDIUM
47832,4,3,0.5,1.5,1,0.3993,0.6793,37.47,MEDIUM
44405,4,3,0.5,1.5,1,0.3994,0.6863,37.47,MEDIUM
70123,4,3,0.5,1.5,1,0.3994,0.6692,37.47,MEDIUM
68443,4,3,0.5,1.5,1,0.3991,0.685,37.46,MEDIUM
84899,4,3,0.5,1.5,1,0.3992,0.6818,37.46,MEDIUM
38202,4,3,0.5,1.5,1,0.3989,0.6635,37.45,MEDIUM
50072,4,3,0.5,1.5,1,0.399,0.6767,37.45,MEDIUM
26291,4,3,0.5,1.5,1,0.399,0.6685,37.45,MEDIUM
25350,4,3,0.5,1.5,1,0.3987,0.6576,37.44,MEDIUM
2270,4,3,0.5,1.5,1,0.3989,0.6607,37.44,MEDIUM
20301,4,3,0.5,1.5,1,0.3988,0.6724,37.44,MEDIUM
28985,4,3,0.5,1.5,1,0.3988,0.6617,37.44,MEDIUM
57822,4,3,0.5,1.5,1,0.3989,0.6794,37.44,MEDIUM
24268,4,3,0.5,1.5,1,0.3987,0.6659,37.43,MEDIUM
69511,4,3,0.5,1.5,1,0.3986,0.6699,37.43,MEDIUM
3543,4,3,0.5,1.5,1,0.3986,0.6646,37.43,MEDIUM
60677,4,3,0.5,1.5,1,0.3987,0.6635,37.43,MEDIUM
33944,4,3,0.5,1.5,1,0.3983,0.6594,37.42,MEDIUM
78974,4,3,0.5,1.5,1,0.3984,0.6653,37.42,MEDIUM
79947,4,3,0.5,1.5,1,0.3984,0.6698,37.42,MEDIUM
63143,4,3,0.5,1.5,1,0.3984,0.6662,37.42,MEDIUM
82245,4,3,0.5,1.5,1,0.3983,0.6699,37.42,MEDIUM
11075,4,3,0.5,1.5,1,0.3983,0.6655,37.42,MEDIUM
76053,4,3,0.5,1.5,1,0.3981,0.6793,37.41,MEDIUM
30544,4,3,0.5,1.5,1,0.3982,0.6676,37.41,MEDIUM
83189,4,3,0.5,1.5,1,0.3982,0.6683,37.41,MEDIUM
79845,4,3,0.5,1.5,1,0.3982,0.6621,37.41,MEDIUM
43314,4,3,0.5,1.5,1,0.398,0.6649,37.4,MEDIUM
63571,4,3,0.5,1.5,1,0.3979,0.6628,37.4,MEDIUM
48352,4,3,0.5,1.5,1,0.398,0.6603,37.4,MEDIUM
87881,4,3,0.5,1.5,1,0.398,0.6615,37.4,MEDIUM
70393,4,3,0.5,1.5,1,0.3977,0.6721,37.39,MEDIUM
88200,4,3,0.5,1.5,1,0.3978,0.6822,37.39,MEDIUM
39574,4,3,0.5,1.5,1,0.3977,0.666,37.38,MEDIUM
62331,4,3,0.5,1.5,1,0.3977,0.6623,37.38,MEDIUM
27886,4,3,0.5,1.5,1,0.3976,0.6566,37.38,MEDIUM
46097,4,3,0.5,1.5,1,0.3975,0.6517,37.37,MEDIUM
63471,4,3,0.5,1.5,1,0.3974,0.6706,37.37,MEDIUM
6626,4,3,0.5,1.5,1,0.3972,0.6626,37.36,MEDIUM
54632,4,3,0.5,1.5,1,0.3973,0.679,37.36,MEDIUM
71378,4,3,0.5,1.5,1,0.3972,0.6617,37.36,MEDIUM
70450,4,3,0.5,1.5,1,0.3972,0.6642,37.36,MEDIUM
11759,4,3,0.5,1.5,1,0.3969,0.6707,37.35,MEDIUM
50488,4,3,0.5,1.5,1,0.397,0.663,37.35,MEDIUM
30673,4,3,0.5,1.5,1,0.3969,0.6546,37.34,MEDIUM
47876,4,3,0.5,1.5,1,0.3967,0.6669,37.34,MEDIUM
49315,4,3,0.5,1.5,1,0.3966,0.6577,37.33,MEDIUM
76857,4,3,0.5,1.5,1,0.3966,0.6721,37.33,MEDIUM
62011,4,3,0.5,1.5,1,0.3966,0.6504,37.33,MEDIUM
18425,4,3,0.5,1.5,1,0.3965,0.6674,37.33,MEDIUM
67446,4,3,0.5,1.5,1,0.3967,0.6786,37.33,MEDIUM
55811,4,3,0.5,1.5,1,0.3963,0.6624,37.32,MEDIUM
68217,4,3,0.5,1.5,1,0.3964,0.6684,37.32,MEDIUM
56170,4,3,0.5,1.5,1,0.3965,0.6517,37.32,MEDIUM
39245,4,3,0.5,1.5,1,0.3964,0.6505,37.32,MEDIUM
30374,4,3,0.5,1.5,1,0.3965,0.6648,37.32,MEDIUM
56404,4,3,0.5,1.5,1,0.3965,0.6594,37.32,MEDIUM
86080,4,3,0.5,1.5,1,0.3964,0.6561,37.32,MEDIUM
66236,4,3,0.5,1.5,1,0.3964,0.6641,37.32,MEDIUM
79525,4,3,0.5,1.5,1,0.3962,0.6503,37.31,MEDIUM
55615,4,3,0.5,1.5,1,0.3961,0.6523,37.31,MEDIUM
48343,4,3,0.5,1.5,1,0.3962,0.6601,37.31,MEDIUM
69415,4,3,0.5,1.5,1,0.3962,0.6564,37.31,MEDIUM
56320,4,3,0.5,1.5,1,0.3962,0.6604,37.31,MEDIUM
28128,4,3,0.5,1.5,1,0.396,0.652,37.3,MEDIUM
27674,4,3,0.5,1.5,1,0.396,0.6587,37.3,MEDIUM
66159,4,3,0.5,1.5,1,0.396,0.6556,37.3,MEDIUM
54991,4,3,0.5,1.5,1,0.3959,0.6582,37.3,MEDIUM
46392,4,3,0.5,1.5,1,0.3957,0.66,37.29,MEDIUM
66805,4,3,0.5,1.5,1,0.3958,0.6697,37.29,MEDIUM
55297,4,3,0.5,1.5,1,0.3957,0.6728,37.29,MEDIUM
49440,4,3,0.5,1.5,1,0.3959,0.653,37.29,MEDIUM
63943,4,3,0.5,1.5,1,0.3957,0.6598,37.29,MEDIUM
76753,4,3,0.5,1.5,1,0.3956,0.6656,37.28,MEDIUM
51449,4,3,0.5,1.5,1,0.3955,0.6525,37.27,MEDIUM
82972,4,3,0.5,1.5,1,0.3954,0.6607,37.27,MEDIUM
23437,4,3,0.5,1.5,1,0.3953,0.6733,37.27,MEDIUM
67733,4,3,0.5,1.5,1,0.3953,0.6708,37.27,MEDIUM
73278,4,3,0.5,1.5,1,0.3951,0.6534,37.26,MEDIUM
49735,4,3,0.5,1.5,1,0.3952,0.6655,37.26,MEDIUM
86094,4,3,0.5,1.5,1,0.3951,0.678,37.26,MEDIUM
35794,4,3,0.5,1.5,1,0.3948,0.6485,37.24,MEDIUM
29003,4,3,0.5,1.5,1,0.3947,0.6556,37.24,MEDIUM
28319,4,3,0.5,1.5,1,0.3948,0.6524,37.24,MEDIUM
47544,4,3,0.5,1.5,1,0.3946,0.6576,37.23,MEDIUM
65471,4,3,0.5,1.5,1,0.3946,0.648,37.23,MEDIUM
54015,4,3,0.5,1.5,1,0.3946,0.663,37.23,MEDIUM
29893,4,3,0.5,1.5,1,0.3944,0.6556,37.22,MEDIUM
44794,4,3,0.5,1.5,1,0.3944,0.6478,37.22,MEDIUM
31106,4,3,0.5,1.5,1,0.3944,0.6412,37.22,MEDIUM
33583,4,3,0.5,1.5,1,0.3941,0.6527,37.21,MEDIUM
24838,4,3,0.5,1.5,1,0.3939,0.6484,37.2,MEDIUM
64347,4,3,0.5,1.5,1,0.3939,0.6507,37.2,MEDIUM
69416,4,3,0.5,1.5,1,0.3939,0.6547,37.19,MEDIUM
72606,4,3,0.5,1.5,1,0.3936,0.6494,37.18,MEDIUM
79058,4,3,0.5,1.5,1,0.3935,0.6651,37.17,MEDIUM
1625,4,3,0.5,1.5,1,0.393,0.6424,37.15,MEDIUM
27807,4,3,0.5,1.5,1,0.393,0.6505,37.15,MEDIUM
29453,4,3,0.5,1.5,1,0.3929,0.6451,37.15,MEDIUM
30761,4,3,0.5,1.5,1,0.3927,0.6418,37.14,MEDIUM
