ring_id,accounts,transactions,density,average_connections,suspicion_score
82965,3,2,0.6667,1.33,36.6
82970,3,2,0.6667,1.33,36.6
82976,3,2,0.6667,1.33,36.6
82991,3,2,0.6667,1.33,36.6
82781,3,2,0.6667,1.33,36.6
82786,3,2,0.6667,1.33,36.6
82787,3,2,0.6667,1.33,36.6
82792,3,2,0.6667,1.33,36.6
82800,3,2,0.6667,1.33,36.6
82805,3,2,0.6667,1.33,36.6
82809,3,2,0.6667,1.33,36.6
82814,3,2,0.6667,1.33,36.6
82818,3,2,0.6667,1.33,36.6
82824,3,2,0.6667,1.33,36.6
82836,3,2,0.6667,1.33,36.6
82855,3,2,0.6667,1.33,36.6
82893,3,2,0.6667,1.33,36.6
82667,3,2,0.6667,1.33,36.6
82669,3,2,0.6667,1.33,36.6
82686,3,2,0.6667,1.33,36.6
82687,3,2,0.6667,1.33,36.6
82689,3,2,0.6667,1.33,36.6
82692,3,2,0.6667,1.33,36.6
82711,3,2,0.6667,1.33,36.6
82727,3,2,0.6667,1.33,36.6
82733,3,2,0.6667,1.33,36.6
82740,3,2,0.6667,1.33,36.6
82743,3,2,0.6667,1.33,36.6
82745,3,2,0.6667,1.33,36.6
32269,3,2,0.6667,1.33,36.6
32376,3,2,0.6667,1.33,36.6
32444,3,2,0.6667,1.33,36.6
32469,3,2,0.6667,1.33,36.6
24970,3,2,0.6667,1.33,36.6
82504,3,2,0.6667,1.33,36.6
82509,3,2,0.6667,1.33,36.6
82524,3,2,0.6667,1.33,36.6
82578,3,2,0.6667,1.33,36.6
82584,3,2,0.6667,1.33,36.6
82590,3,2,0.6667,1.33,36.6
82605,3,2,0.6667,1.33,36.6
82615,3,2,0.6667,1.33,36.6
82618,3,2,0.6667,1.33,36.6
82621,3,2,0.6667,1.33,36.6
82622,3,2,0.6667,1.33,36.6
82627,3,2,0.6667,1.33,36.6
82630,3,2,0.6667,1.33,36.6
82636,3,2,0.6667,1.33,36.6
82648,3,2,0.6667,1.33,36.6
82410,3,2,0.6667,1.33,36.6
82416,3,2,0.6667,1.33,36.6
82422,3,2,0.6667,1.33,36.6
82423,3,2,0.6667,1.33,36.6
82437,3,2,0.6667,1.33,36.6
82440,3,2,0.6667,1.33,36.6
82444,3,2,0.6667,1.33,36.6
82484,3,2,0.6667,1.33,36.6
82486,3,2,0.6667,1.33,36.6
82490,3,2,0.6667,1.33,36.6
82500,3,2,0.6667,1.33,36.6
5398,3,2,0.6667,1.33,36.6
32531,3,2,0.6667,1.33,36.6
32548,3,2,0.6667,1.33,36.6
32552,3,2,0.6667,1.33,36.6
32581,3,2,0.6667,1.33,36.6
32626,3,2,0.6667,1.33,36.6
32699,3,2,0.6667,1.33,36.6
32737,3,2,0.6667,1.33,36.6
32806,3,2,0.6667,1.33,36.6
82295,3,2,0.6667,1.33,36.6
82308,3,2,0.6667,1.33,36.6
82322,3,2,0.6667,1.33,36.6
82335,3,2,0.6667,1.33,36.6
82337,3,2,0.6667,1.33,36.6
82354,3,2,0.6667,1.33,36.6
82364,3,2,0.6667,1.33,36.6
82371,3,2,0.6667,1.33,36.6
82386,3,2,0.6667,1.33,36.6
82393,3,2,0.6667,1.33,36.6
82395,3,2,0.6667,1.33,36.6
82400,3,2,0.6667,1.33,36.6
82406,3,2,0.6667,1.33,36.6
82408,3,2,0.6667,1.33,36.6
82170,3,2,0.6667,1.33,36.6
82175,3,2,0.6667,1.33,36.6
82176,3,2,0.6667,1.33,36.6
82177,3,2,0.6667,1.33,36.6
82181,3,2,0.6667,1.33,36.6
5566,3,2,0.6667,1.33,36.6
82187,3,2,0.6667,1.33,36.6
82188,3,2,0.6667,1.33,36.6
82226,3,2,0.6667,1.33,36.6
82279,3,2,0.6667,1.33,36.6
82285,3,2,0.6667,1.33,36.6
82291,3,2,0.6667,1.33,36.6
32818,3,2,0.6667,1.33,36.6
32863,3,2,0.6667,1.33,36.6
32945,3,2,0.6667,1.33,36.6
82001,3,2,0.6667,1.33,36.6
82005,3,2,0.6667,1.33,36.6
82048,3,2,0.6667,1.33,36.6
5618,3,2,0.6667,1.33,36.6
82057,3,2,0.6667,1.33,36.6
82064,3,2,0.6667,1.33,36.6
82065,3,2,0.6667,1.33,36.6
82095,3,2,0.6667,1.33,36.6
82124,3,2,0.6667,1.33,36.6
33094,3,2,0.6667,1.33,36.6
33104,3,2,0.6667,1.33,36.6
33153,3,2,0.6667,1.33,36.6
33162,3,2,0.6667,1.33,36.6
24852,3,2,0.6667,1.33,36.6
24896,3,2,0.6667,1.33,36.6
24898,3,2,0.6667,1.33,36.6
81878,3,2,0.6667,1.33,36.6
81891,3,2,0.6667,1.33,36.6
81926,3,2,0.6667,1.33,36.6
81927,3,2,0.6667,1.33,36.6
81934,3,2,0.6667,1.33,36.6
81950,3,2,0.6667,1.33,36.6
81957,3,2,0.6667,1.33,36.6
81960,3,2,0.6667,1.33,36.6
81961,3,2,0.6667,1.33,36.6
81987,3,2,0.6667,1.33,36.6
81989,3,2,0.6667,1.33,36.6
81990,3,2,0.6667,1.33,36.6
81995,3,2,0.6667,1.33,36.6
33252,3,2,0.6667,1.33,36.6
33295,3,2,0.6667,1.33,36.6
33331,3,2,0.6667,1.33,36.6
33357,3,2,0.6667,1.33,36.6
33397,3,2,0.6667,1.33,36.6
33455,3,2,0.6667,1.33,36.6
81786,3,2,0.6667,1.33,36.6
81794,3,2,0.6667,1.33,36.6
81799,3,2,0.6667,1.33,36.6
81800,3,2,0.6667,1.33,36.6
81801,3,2,0.6667,1.33,36.6
81808,3,2,0.6667,1.33,36.6
5989,3,2,0.6667,1.33,36.6
81817,3,2,0.6667,1.33,36.6
81818,3,2,0.6667,1.33,36.6
81859,3,2,0.6667,1.33,36.6
81861,3,2,0.6667,1.33,36.6
81866,3,2,0.6667,1.33,36.6
81867,3,2,0.6667,1.33,36.6
81868,3,2,0.6667,1.33,36.6
81874,3,2,0.6667,1.33,36.6
81602,3,2,0.6667,1.33,36.6
81618,3,2,0.6667,1.33,36.6
81619,3,2,0.6667,1.33,36.6
81670,3,2,0.6667,1.33,36.6
81676,3,2,0.6667,1.33,36.6
81684,3,2,0.6667,1.33,36.6
81692,3,2,0.6667,1.33,36.6
81693,3,2,0.6667,1.33,36.6
81767,3,2,0.6667,1.33,36.6
81772,3,2,0.6667,1.33,36.6
81781,3,2,0.6667,1.33,36.6
33533,3,2,0.6667,1.33,36.6
33607,3,2,0.6667,1.33,36.6
33615,3,2,0.6667,1.33,36.6
33654,3,2,0.6667,1.33,36.6
33794,3,2,0.6667,1.33,36.6
33799,3,2,0.6667,1.33,36.6
81499,3,2,0.6667,1.33,36.6
81542,3,2,0.6667,1.33,36.6
81546,3,2,0.6667,1.33,36.6
81559,3,2,0.6667,1.33,36.6
81569,3,2,0.6667,1.33,36.6
81572,3,2,0.6667,1.33,36.6
81587,3,2,0.6667,1.33,36.6
81588,3,2,0.6667,1.33,36.6
81597,3,2,0.6667,1.33,36.6
81601,3,2,0.6667,1.33,36.6
33832,3,2,0.6667,1.33,36.6
33859,3,2,0.6667,1.33,36.6
33864,3,2,0.6667,1.33,36.6
33901,3,2,0.6667,1.33,36.6
34000,3,2,0.6667,1.33,36.6
81297,3,2,0.6667,1.33,36.6
81305,3,2,0.6667,1.33,36.6
81370,3,2,0.6667,1.33,36.6
81375,3,2,0.6667,1.33,36.6
81393,3,2,0.6667,1.33,36.6
81399,3,2,0.6667,1.33,36.6
81410,3,2,0.6667,1.33,36.6
81412,3,2,0.6667,1.33,36.6
81421,3,2,0.6667,1.33,36.6
81451,3,2,0.6667,1.33,36.6
81491,3,2,0.6667,1.33,36.6
34061,3,2,0.6667,1.33,36.6
34086,3,2,0.6667,1.33,36.6
34097,3,2,0.6667,1.33,36.6
34136,3,2,0.6667,1.33,36.6
34141,3,2,0.6667,1.33,36.6
34178,3,2,0.6667,1.33,36.6
34216,3,2,0.6667,1.33,36.6
34218,3,2,0.6667,1.33,36.6
34226,3,2,0.6667,1.33,36.6
81135,3,2,0.6667,1.33,36.6
81181,3,2,0.6667,1.33,36.6
81185,3,2,0.6667,1.33,36.6
81188,3,2,0.6667,1.33,36.6
81189,3,2,0.6667,1.33,36.6
81192,3,2,0.6667,1.33,36.6
81193,3,2,0.6667,1.33,36.6
81255,3,2,0.6667,1.33,36.6
81271,3,2,0.6667,1.33,36.6
81295,3,2,0.6667,1.33,36.6
80982,3,2,0.6667,1.33,36.6
80994,3,2,0.6667,1.33,36.6
81029,3,2,0.6667,1.33,36.6
81036,3,2,0.6667,1.33,36.6
81045,3,2,0.6667,1.33,36.6
81068,3,2,0.6667,1.33,36.6
81073,3,2,0.6667,1.33,36.6
81075,3,2,0.6667,1.33,36.6
81090,3,2,0.6667,1.33,36.6
81128,3,2,0.6667,1.33,36.6
81131,3,2,0.6667,1.33,36.6
34237,3,2,0.6667,1.33,36.6
34305,3,2,0.6667,1.33,36.6
34333,3,2,0.6667,1.33,36.6
34428,3,2,0.6667,1.33,36.6
34501,3,2,0.6667,1.33,36.6
34568,3,2,0.6667,1.33,36.6
24581,3,2,0.6667,1.33,36.6
24590,3,2,0.6667,1.33,36.6
24625,3,2,0.6667,1.33,36.6
80872,3,2,0.6667,1.33,36.6
80882,3,2,0.6667,1.33,36.6
80885,3,2,0.6667,1.33,36.6
80892,3,2,0.6667,1.33,36.6
80897,3,2,0.6667,1.33,36.6
80913,3,2,0.6667,1.33,36.6
80928,3,2,0.6667,1.33,36.6
80941,3,2,0.6667,1.33,36.6
80959,3,2,0.6667,1.33,36.6
6582,3,2,0.6667,1.33,36.6
80972,3,2,0.6667,1.33,36.6
80973,3,2,0.6667,1.33,36.6
80979,3,2,0.6667,1.33,36.6
80697,3,2,0.6667,1.33,36.6
80716,3,2,0.6667,1.33,36.6
80717,3,2,0.6667,1.33,36.6
80722,3,2,0.6667,1.33,36.6
80729,3,2,0.6667,1.33,36.6
80762,3,2,0.6667,1.33,36.6
80773,3,2,0.6667,1.33,36.6
80784,3,2,0.6667,1.33,36.6
80806,3,2,0.6667,1.33,36.6
80831,3,2,0.6667,1.33,36.6
80833,3,2,0.6667,1.33,36.6
34674,3,2,0.6667,1.33,36.6
34778,3,2,0.6667,1.33,36.6
34779,3,2,0.6667,1.33,36.6
34858,3,2,0.6667,1.33,36.6
34863,3,2,0.6667,1.33,36.6
34880,3,2,0.6667,1.33,36.6
24541,3,2,0.6667,1.33,36.6
24553,3,2,0.6667,1.33,36.6
34977,3,2,0.6667,1.33,36.6
80571,3,2,0.6667,1.33,36.6
80580,3,2,0.6667,1.33,36.6
80582,3,2,0.6667,1.33,36.6
80587,3,2,0.6667,1.33,36.6
80594,3,2,0.6667,1.33,36.6
80600,3,2,0.6667,1.33,36.6
80622,3,2,0.6667,1.33,36.6
80659,3,2,0.6667,1.33,36.6
80663,3,2,0.6667,1.33,36.6
80664,3,2,0.6667,1.33,36.6
80669,3,2,0.6667,1.33,36.6
80672,3,2,0.6667,1.33,36.6
80463,3,2,0.6667,1.33,36.6
80465,3,2,0.6667,1.33,36.6
80466,3,2,0.6667,1.33,36.6
80483,3,2,0.6667,1.33,36.6
80484,3,2,0.6667,1.33,36.6
80488,3,2,0.6667,1.33,36.6
80496,3,2,0.6667,1.33,36.6
80497,3,2,0.6667,1.33,36.6
80499,3,2,0.6667,1.33,36.6
80501,3,2,0.6667,1.33,36.6
80504,3,2,0.6667,1.33,36.6
80512,3,2,0.6667,1.33,36.6
80555,3,2,0.6667,1.33,36.6
80386,3,2,0.6667,1.33,36.6
80390,3,2,0.6667,1.33,36.6
80391,3,2,0.6667,1.33,36.6
80396,3,2,0.6667,1.33,36.6
80409,3,2,0.6667,1.33,36.6
80421,3,2,0.6667,1.33,36.6
80423,3,2,0.6667,1.33,36.6
80433,3,2,0.6667,1.33,36.6
80438,3,2,0.6667,1.33,36.6
80448,3,2,0.6667,1.33,36.6
80457,3,2,0.6667,1.33,36.6
34990,3,2,0.6667,1.33,36.6
35009,3,2,0.6667,1.33,36.6
35040,3,2,0.6667,1.33,36.6
35056,3,2,0.6667,1.33,36.6
35064,3,2,0.6667,1.33,36.6
24489,3,2,0.6667,1.33,36.6
35185,3,2,0.6667,1.33,36.6
35202,3,2,0.6667,1.33,36.6
35220,3,2,0.6667,1.33,36.6
80239,3,2,0.6667,1.33,36.6
80285,3,2,0.6667,1.33,36.6
80294,3,2,0.6667,1.33,36.6
80302,3,2,0.6667,1.33,36.6
80308,3,2,0.6667,1.33,36.6
80309,3,2,0.6667,1.33,36.6
80312,3,2,0.6667,1.33,36.6
80316,3,2,0.6667,1.33,36.6
80317,3,2,0.6667,1.33,36.6
80327,3,2,0.6667,1.33,36.6
80329,3,2,0.6667,1.33,36.6
80376,3,2,0.6667,1.33,36.6
80129,3,2,0.6667,1.33,36.6
80131,3,2,0.6667,1.33,36.6
80149,3,2,0.6667,1.33,36.6
80176,3,2,0.6667,1.33,36.6
80202,3,2,0.6667,1.33,36.6
80204,3,2,0.6667,1.33,36.6
80213,3,2,0.6667,1.33,36.6
80216,3,2,0.6667,1.33,36.6
7077,3,2,0.6667,1.33,36.6
80221,3,2,0.6667,1.33,36.6
80227,3,2,0.6667,1.33,36.6
80237,3,2,0.6667,1.33,36.6
35225,3,2,0.6667,1.33,36.6
35229,3,2,0.6667,1.33,36.6
35253,3,2,0.6667,1.33,36.6
35262,3,2,0.6667,1.33,36.6
35290,3,2,0.6667,1.33,36.6
35300,3,2,0.6667,1.33,36.6
35305,3,2,0.6667,1.33,36.6
35402,3,2,0.6667,1.33,36.6
35460,3,2,0.6667,1.33,36.6
35467,3,2,0.6667,1.33,36.6
24426,3,2,0.6667,1.33,36.6
24430,3,2,0.6667,1.33,36.6
35521,3,2,0.6667,1.33,36.6
79998,3,2,0.6667,1.33,36.6
80012,3,2,0.6667,1.33,36.6
80013,3,2,0.6667,1.33,36.6
80017,3,2,0.6667,1.33,36.6
80028,3,2,0.6667,1.33,36.6
80039,3,2,0.6667,1.33,36.6
80079,3,2,0.6667,1.33,36.6
80084,3,2,0.6667,1.33,36.6
7115,3,2,0.6667,1.33,36.6
80101,3,2,0.6667,1.33,36.6
80118,3,2,0.6667,1.33,36.6
80119,3,2,0.6667,1.33,36.6
79900,3,2,0.6667,1.33,36.6
79905,3,2,0.6667,1.33,36.6
79926,3,2,0.6667,1.33,36.6
79943,3,2,0.6667,1.33,36.6
79945,3,2,0.6667,1.33,36.6
79952,3,2,0.6667,1.33,36.6
79967,3,2,0.6667,1.33,36.6
79969,3,2,0.6667,1.33,36.6
79970,3,2,0.6667,1.33,36.6
79973,3,2,0.6667,1.33,36.6
79996,3,2,0.6667,1.33,36.6
79802,3,2,0.6667,1.33,36.6
79805,3,2,0.6667,1.33,36.6
79819,3,2,0.6667,1.33,36.6
79821,3,2,0.6667,1.33,36.6
79825,3,2,0.6667,1.33,36.6
7286,3,2,0.6667,1.33,36.6
79828,3,2,0.6667,1.33,36.6
79832,3,2,0.6667,1.33,36.6
79838,3,2,0.6667,1.33,36.6
79875,3,2,0.6667,1.33,36.6
79881,3,2,0.6667,1.33,36.6
79882,3,2,0.6667,1.33,36.6
35553,3,2,0.6667,1.33,36.6
35684,3,2,0.6667,1.33,36.6
24351,3,2,0.6667,1.33,36.6
24390,3,2,0.6667,1.33,36.6
79702,3,2,0.6667,1.33,36.6
79706,3,2,0.6667,1.33,36.6
79712,3,2,0.6667,1.33,36.6
79715,3,2,0.6667,1.33,36.6
79716,3,2,0.6667,1.33,36.6
7385,3,2,0.6667,1.33,36.6
79735,3,2,0.6667,1.33,36.6
79738,3,2,0.6667,1.33,36.6
35900,3,2,0.6667,1.33,36.6
35921,3,2,0.6667,1.33,36.6
35946,3,2,0.6667,1.33,36.6
35978,3,2,0.6667,1.33,36.6
35997,3,2,0.6667,1.33,36.6
24274,3,2,0.6667,1.33,36.6
24281,3,2,0.6667,1.33,36.6
36041,3,2,0.6667,1.33,36.6
36042,3,2,0.6667,1.33,36.6
79604,3,2,0.6667,1.33,36.6
79612,3,2,0.6667,1.33,36.6
79617,3,2,0.6667,1.33,36.6
79620,3,2,0.6667,1.33,36.6
79643,3,2,0.6667,1.33,36.6
79644,3,2,0.6667,1.33,36.6
79653,3,2,0.6667,1.33,36.6
7459,3,2,0.6667,1.33,36.6
79673,3,2,0.6667,1.33,36.6
79675,3,2,0.6667,1.33,36.6
36288,3,2,0.6667,1.33,36.6
36301,3,2,0.6667,1.33,36.6
36407,3,2,0.6667,1.33,36.6
36417,3,2,0.6667,1.33,36.6
24173,3,2,0.6667,1.33,36.6
24174,3,2,0.6667,1.33,36.6
79527,3,2,0.6667,1.33,36.6
79528,3,2,0.6667,1.33,36.6
79537,3,2,0.6667,1.33,36.6
79546,3,2,0.6667,1.33,36.6
79587,3,2,0.6667,1.33,36.6
79597,3,2,0.6667,1.33,36.6
79599,3,2,0.6667,1.33,36.6
36456,3,2,0.6667,1.33,36.6
36528,3,2,0.6667,1.33,36.6
36530,3,2,0.6667,1.33,36.6
36606,3,2,0.6667,1.33,36.6
24083,3,2,0.6667,1.33,36.6
36623,3,2,0.6667,1.33,36.6
36657,3,2,0.6667,1.33,36.6
36707,3,2,0.6667,1.33,36.6
36709,3,2,0.6667,1.33,36.6
79440,3,2,0.6667,1.33,36.6
79448,3,2,0.6667,1.33,36.6
79451,3,2,0.6667,1.33,36.6
79452,3,2,0.6667,1.33,36.6
79453,3,2,0.6667,1.33,36.6
79461,3,2,0.6667,1.33,36.6
79486,3,2,0.6667,1.33,36.6
79487,3,2,0.6667,1.33,36.6
79489,3,2,0.6667,1.33,36.6
79500,3,2,0.6667,1.33,36.6
79504,3,2,0.6667,1.33,36.6
79515,3,2,0.6667,1.33,36.6
79516,3,2,0.6667,1.33,36.6
36771,3,2,0.6667,1.33,36.6
36877,3,2,0.6667,1.33,36.6
36901,3,2,0.6667,1.33,36.6
36949,3,2,0.6667,1.33,36.6
36956,3,2,0.6667,1.33,36.6
37054,3,2,0.6667,1.33,36.6
23974,3,2,0.6667,1.33,36.6
79330,3,2,0.6667,1.33,36.6
79347,3,2,0.6667,1.33,36.6
79368,3,2,0.6667,1.33,36.6
79382,3,2,0.6667,1.33,36.6
79387,3,2,0.6667,1.33,36.6
79396,3,2,0.6667,1.33,36.6
79399,3,2,0.6667,1.33,36.6
79408,3,2,0.6667,1.33,36.6
79421,3,2,0.6667,1.33,36.6
79435,3,2,0.6667,1.33,36.6
37172,3,2,0.6667,1.33,36.6
37182,3,2,0.6667,1.33,36.6
37183,3,2,0.6667,1.33,36.6
37190,3,2,0.6667,1.33,36.6
23914,3,2,0.6667,1.33,36.6
23916,3,2,0.6667,1.33,36.6
37250,3,2,0.6667,1.33,36.6
37258,3,2,0.6667,1.33,36.6
79265,3,2,0.6667,1.33,36.6
79270,3,2,0.6667,1.33,36.6
79271,3,2,0.6667,1.33,36.6
79276,3,2,0.6667,1.33,36.6
79279,3,2,0.6667,1.33,36.6
79281,3,2,0.6667,1.33,36.6
79288,3,2,0.6667,1.33,36.6
79289,3,2,0.6667,1.33,36.6
79295,3,2,0.6667,1.33,36.6
79296,3,2,0.6667,1.33,36.6
79298,3,2,0.6667,1.33,36.6
79303,3,2,0.6667,1.33,36.6
79304,3,2,0.6667,1.33,36.6
79099,3,2,0.6667,1.33,36.6
79155,3,2,0.6667,1.33,36.6
79160,3,2,0.6667,1.33,36.6
79211,3,2,0.6667,1.33,36.6
79233,3,2,0.6667,1.33,36.6
79249,3,2,0.6667,1.33,36.6
79253,3,2,0.6667,1.33,36.6
79259,3,2,0.6667,1.33,36.6
37266,3,2,0.6667,1.33,36.6
37267,3,2,0.6667,1.33,36.6
37310,3,2,0.6667,1.33,36.6
37322,3,2,0.6667,1.33,36.6
37327,3,2,0.6667,1.33,36.6
37459,3,2,0.6667,1.33,36.6
37463,3,2,0.6667,1.33,36.6
23864,3,2,0.6667,1.33,36.6
79008,3,2,0.6667,1.33,36.6
79033,3,2,0.6667,1.33,36.6
79037,3,2,0.6667,1.33,36.6
79042,3,2,0.6667,1.33,36.6
79050,3,2,0.6667,1.33,36.6
79053,3,2,0.6667,1.33,36.6
79070,3,2,0.6667,1.33,36.6
79082,3,2,0.6667,1.33,36.6
79093,3,2,0.6667,1.33,36.6
79095,3,2,0.6667,1.33,36.6
79097,3,2,0.6667,1.33,36.6
79098,3,2,0.6667,1.33,36.6
78800,3,2,0.6667,1.33,36.6
78801,3,2,0.6667,1.33,36.6
78810,3,2,0.6667,1.33,36.6
78842,3,2,0.6667,1.33,36.6
78855,3,2,0.6667,1.33,36.6
78878,3,2,0.6667,1.33,36.6
78891,3,2,0.6667,1.33,36.6
78922,3,2,0.6667,1.33,36.6
79007,3,2,0.6667,1.33,36.6
37568,3,2,0.6667,1.33,36.6
37586,3,2,0.6667,1.33,36.6
37604,3,2,0.6667,1.33,36.6
37607,3,2,0.6667,1.33,36.6
37609,3,2,0.6667,1.33,36.6
37610,3,2,0.6667,1.33,36.6
37613,3,2,0.6667,1.33,36.6
37628,3,2,0.6667,1.33,36.6
37683,3,2,0.6667,1.33,36.6
37704,3,2,0.6667,1.33,36.6
78724,3,2,0.6667,1.33,36.6
78727,3,2,0.6667,1.33,36.6
78739,3,2,0.6667,1.33,36.6
78749,3,2,0.6667,1.33,36.6
78754,3,2,0.6667,1.33,36.6
78762,3,2,0.6667,1.33,36.6
7949,3,2,0.6667,1.33,36.6
78790,3,2,0.6667,1.33,36.6
37784,3,2,0.6667,1.33,36.6
37800,3,2,0.6667,1.33,36.6
37848,3,2,0.6667,1.33,36.6
37850,3,2,0.6667,1.33,36.6
37949,3,2,0.6667,1.33,36.6
38016,3,2,0.6667,1.33,36.6
23691,3,2,0.6667,1.33,36.6
78491,3,2,0.6667,1.33,36.6
78510,3,2,0.6667,1.33,36.6
78516,3,2,0.6667,1.33,36.6
78535,3,2,0.6667,1.33,36.6
78538,3,2,0.6667,1.33,36.6
78551,3,2,0.6667,1.33,36.6
78624,3,2,0.6667,1.33,36.6
78632,3,2,0.6667,1.33,36.6
78633,3,2,0.6667,1.33,36.6
78703,3,2,0.6667,1.33,36.6
38117,3,2,0.6667,1.33,36.6
38124,3,2,0.6667,1.33,36.6
38139,3,2,0.6667,1.33,36.6
38204,3,2,0.6667,1.33,36.6
38216,3,2,0.6667,1.33,36.6
23659,3,2,0.6667,1.33,36.6
23672,3,2,0.6667,1.33,36.6
38311,3,2,0.6667,1.33,36.6
78394,3,2,0.6667,1.33,36.6
78396,3,2,0.6667,1.33,36.6
78403,3,2,0.6667,1.33,36.6
78414,3,2,0.6667,1.33,36.6
78427,3,2,0.6667,1.33,36.6
78429,3,2,0.6667,1.33,36.6
78430,3,2,0.6667,1.33,36.6
78461,3,2,0.6667,1.33,36.6
78471,3,2,0.6667,1.33,36.6
78477,3,2,0.6667,1.33,36.6
38336,3,2,0.6667,1.33,36.6
38360,3,2,0.6667,1.33,36.6
38369,3,2,0.6667,1.33,36.6
23597,3,2,0.6667,1.33,36.6
23612,3,2,0.6667,1.33,36.6
23627,3,2,0.6667,1.33,36.6
38411,3,2,0.6667,1.33,36.6
38413,3,2,0.6667,1.33,36.6
38448,3,2,0.6667,1.33,36.6
78239,3,2,0.6667,1.33,36.6
78264,3,2,0.6667,1.33,36.6
78283,3,2,0.6667,1.33,36.6
78288,3,2,0.6667,1.33,36.6
78345,3,2,0.6667,1.33,36.6
78373,3,2,0.6667,1.33,36.6
78375,3,2,0.6667,1.33,36.6
38494,3,2,0.6667,1.33,36.6
38522,3,2,0.6667,1.33,36.6
38533,3,2,0.6667,1.33,36.6
38560,3,2,0.6667,1.33,36.6
38577,3,2,0.6667,1.33,36.6
38581,3,2,0.6667,1.33,36.6
38587,3,2,0.6667,1.33,36.6
38614,3,2,0.6667,1.33,36.6
78050,3,2,0.6667,1.33,36.6
78051,3,2,0.6667,1.33,36.6
78053,3,2,0.6667,1.33,36.6
78096,3,2,0.6667,1.33,36.6
78112,3,2,0.6667,1.33,36.6
78172,3,2,0.6667,1.33,36.6
78180,3,2,0.6667,1.33,36.6
78201,3,2,0.6667,1.33,36.6
78203,3,2,0.6667,1.33,36.6
78226,3,2,0.6667,1.33,36.6
78233,3,2,0.6667,1.33,36.6
78235,3,2,0.6667,1.33,36.6
77911,3,2,0.6667,1.33,36.6
77916,3,2,0.6667,1.33,36.6
77919,3,2,0.6667,1.33,36.6
77926,3,2,0.6667,1.33,36.6
77933,3,2,0.6667,1.33,36.6
77940,3,2,0.6667,1.33,36.6
77944,3,2,0.6667,1.33,36.6
77945,3,2,0.6667,1.33,36.6
77975,3,2,0.6667,1.33,36.6
78006,3,2,0.6667,1.33,36.6
78010,3,2,0.6667,1.33,36.6
78014,3,2,0.6667,1.33,36.6
78027,3,2,0.6667,1.33,36.6
38644,3,2,0.6667,1.33,36.6
38718,3,2,0.6667,1.33,36.6
38844,3,2,0.6667,1.33,36.6
38845,3,2,0.6667,1.33,36.6
38886,3,2,0.6667,1.33,36.6
38923,3,2,0.6667,1.33,36.6
23464,3,2,0.6667,1.33,36.6
39045,3,2,0.6667,1.33,36.6
39048,3,2,0.6667,1.33,36.6
39051,3,2,0.6667,1.33,36.6
77768,3,2,0.6667,1.33,36.6
77802,3,2,0.6667,1.33,36.6
77809,3,2,0.6667,1.33,36.6
77879,3,2,0.6667,1.33,36.6
77880,3,2,0.6667,1.33,36.6
77881,3,2,0.6667,1.33,36.6
77882,3,2,0.6667,1.33,36.6
77885,3,2,0.6667,1.33,36.6
77888,3,2,0.6667,1.33,36.6
77891,3,2,0.6667,1.33,36.6
77893,3,2,0.6667,1.33,36.6
77897,3,2,0.6667,1.33,36.6
77904,3,2,0.6667,1.33,36.6
77690,3,2,0.6667,1.33,36.6
77692,3,2,0.6667,1.33,36.6
77699,3,2,0.6667,1.33,36.6
77701,3,2,0.6667,1.33,36.6
77707,3,2,0.6667,1.33,36.6
77708,3,2,0.6667,1.33,36.6
77737,3,2,0.6667,1.33,36.6
77739,3,2,0.6667,1.33,36.6
77746,3,2,0.6667,1.33,36.6
77758,3,2,0.6667,1.33,36.6
77759,3,2,0.6667,1.33,36.6
77763,3,2,0.6667,1.33,36.6
77512,3,2,0.6667,1.33,36.6
77513,3,2,0.6667,1.33,36.6
77552,3,2,0.6667,1.33,36.6
77562,3,2,0.6667,1.33,36.6
77568,3,2,0.6667,1.33,36.6
77572,3,2,0.6667,1.33,36.6
77595,3,2,0.6667,1.33,36.6
77596,3,2,0.6667,1.33,36.6
77607,3,2,0.6667,1.33,36.6
77612,3,2,0.6667,1.33,36.6
77624,3,2,0.6667,1.33,36.6
39101,3,2,0.6667,1.33,36.6
39132,3,2,0.6667,1.33,36.6
39215,3,2,0.6667,1.33,36.6
39245,3,2,0.6667,1.33,36.6
39296,3,2,0.6667,1.33,36.6
23446,3,2,0.6667,1.33,36.6
77464,3,2,0.6667,1.33,36.6
77483,3,2,0.6667,1.33,36.6
77489,3,2,0.6667,1.33,36.6
77490,3,2,0.6667,1.33,36.6
77493,3,2,0.6667,1.33,36.6
77496,3,2,0.6667,1.33,36.6
77508,3,2,0.6667,1.33,36.6
77510,3,2,0.6667,1.33,36.6
8407,3,2,0.6667,1.33,36.6
39424,3,2,0.6667,1.33,36.6
39444,3,2,0.6667,1.33,36.6
39466,3,2,0.6667,1.33,36.6
39467,3,2,0.6667,1.33,36.6
39486,3,2,0.6667,1.33,36.6
39487,3,2,0.6667,1.33,36.6
39523,3,2,0.6667,1.33,36.6
39568,3,2,0.6667,1.33,36.6
39574,3,2,0.6667,1.33,36.6
39575,3,2,0.6667,1.33,36.6
39582,3,2,0.6667,1.33,36.6
77414,3,2,0.6667,1.33,36.6
77441,3,2,0.6667,1.33,36.6
77444,3,2,0.6667,1.33,36.6
